timestamp,store_id,product_id,city,channel,promo_flag,price,discount,units,temperature,stock,revenue
2024-05-28,110,1036,,Wholesale,0,,,12.0,17.2,50,344.67
2024-05-28,104,1078,milan,Online,0,31.13,0.37,11.0,22.9,49,222.0
2024-05-28,104,1067,Turin,Online,1,12.7,0.163,15.0,14.7,23,146.67
2024-05-28,107,1039,,Online,1,28.98,0.248,17.0,,65,392.61
2024-05-28,109,1058, naples,Wholesale,0,29.19,0.155,9.0,21.6,49,228.16
2024-05-28,105,1079,Naples,Online,0,24.56,0.12,10.0,,30,230.08
2024-05-28,114,1091,,Retail,0,30.77,0.308,11.0,9.8,44,237.54
2024-05-28,115,1015,rome,Online,0,29.42,0.039,3.0,20.5,73,85.84
2024-05-28,116,1061,,Online,0,24.93,0.275,9.0,20.9,40,158.81
2024-05-29,107,1003, naples,Online,0,,,9.0,23.0,79,335.76
2024-05-29,107,1044,rome,Retail,0,34.61,,6.0,17.1,43,171.5
2024-05-29,108,1089,N/A,Online,0,25.89,0.06,9.0,11.6,73,210.17
2024-05-29,101,1027,N/A,Online,1,32.81,0.296,16.0,7.7,69,356.95
2024-05-29,114,1095,Turin,Online,1,22.9,0.09,13.0,,52,266.29
2024-05-29,117,1065,Milan ,Retail,0,45.25,0.306,10.0,13.5,31,273.06
2024-05-29,102,1030,,Online,0,36.22,0.102,10.0,15.0,37,306.53
2024-05-29,116,1002,turin,Online,0,46.38,0.359,9.0,16.7,45,246.88
2024-05-29,103,1007,milan,Online,1,,0.374,12.0,9.0,55,129.19
2024-05-29,103,1023,turin,Wholesale,1,42.58,0.207,12.0,10.8,36,382.88
2024-05-29,113,1014, naples,Retail,1,35.48,0.32,16.0,,25,367.49
2024-05-29,108,1042,turin,Retail,0,21.4,0.095,13.0,20.8,49,250.19
2024-05-29,108,1030,Naples,Online,1,24.42,0.269,18.0,13.5,36,324.28
2024-05-29,117,1072, naples,Online,0,20.57,0.117,,20.8,38,148.19
2024-05-29,109,1044,rome,Wholesale,1,21.95,0.33,19.0,30.1,39,270.44
2024-05-30,103,1065,rome,Online,1,51.3,0.435,12.0,17.8,51,344.71
2024-05-30,111,1007, naples,Online,0,19.06,0.635,9.0,29.4,59,67.25
2024-05-30,107,1070,turin,Online,0,34.61,0.201,12.0,26.3,71,330.34
2024-05-30,101,1056,,Wholesale,1,23.28,0.109,11.0,21.7,30,229.32
2024-05-30,112,1079,Turin,Online,0,23.79,0.161,5.0,14.7,42,104.31
2024-05-30,115,1098,,Retail,0,16.56,0.311,15.0,16.3,59,177.81
2024-05-30,101,1029,rome,Retail,0,18.03,0.198,3.0,24.3,50,39.45
2024-05-30,110,1073,milan,Online,0,37.35,0.082,9.0,18.5,34,314.34
2024-05-30,109,1017,Rome,Online,0,46.99,0.305,5.0,31.4,64,163.42
2024-05-30,114,1068,Turin,Wholesale,0,27.77,0.329,7.0,15.8,50,141.43
2024-05-30,116,1092, naples,Wholesale,0,18.03,0.207,6.0,17.1,75,81.12
2024-05-30,107,1038,N/A,Retail,0,26.14,,4.0,31.2,51,95.05
2024-05-30,117,1059,Naples,Retail,0,26.9,,8.0,11.0,42,160.55
2024-05-30,108,1097,,Online,0,43.63,0.122,9.0,32.4,42,358.24
2024-05-30,107,1042,,Wholesale,0,34.6,0.104,12.0,2.8,28,393.49
2024-05-30,113,1044,milan,Online,0,41.8,0.209,9.0,12.1,71,292.88
2024-05-30,117,1022, naples,Retail,0,36.37,0.185,,10.1,48,336.29
2024-05-30,119,1068,turin,Wholesale,1,26.77,0.193,13.0,6.3,22,272.17
2024-05-30,119,1093,rome,Retail,0,19.38,0.31,13.0,13.2,63,173.46
2024-05-30,111,1005,,Retail,1,18.05,0.115,,14.8,33,245.33
2024-05-30,118,1055,turin,Retail,0,53.69,0.122,10.0,19.3,58,516.4
2024-05-30,113,1003,,Online,1,33.12,0.28,16.0,3.5,42,400.96
2024-05-31,116,1092,turin,Retail,0,24.68,0.131,9.0,30.6,57,204.27
2024-05-31,102,1022,turin,Online,0,29.77,,9.0,14.1,29,150.2
2024-05-31,106,1005,,Online,0,38.37,0.34,10.0,19.5,54,231.33
2024-05-31,116,1031,,Online,0,19.84,0.342,5.0,13.7,38,72.75
2024-05-31,111,1017,rome,Online,0,29.63,0.159,4.0,18.0,23,91.5
2024-05-31,108,1014,turin,Retail,0,38.82,0.239,15.0,,58,433.74
2024-05-31,114,1039,Milan ,Wholesale,0,32.32,0.078,13.0,22.7,47,383.99
2024-05-31,117,1095,N/A,Online,1,26.03,0.21,8.0,5.7,40,174.93
2024-05-31,112,1072, naples,Online,0,28.76,0.263,2.0,,41,44.84
2024-05-31,107,1073,Milan ,Online,0,50.12,0.509,6.0,0.3,59,143.11
2024-05-31,113,1083, naples,Wholesale,0,17.6,0.104,6.0,19.7,50,95.54
2024-05-31,107,1005, naples,Online,0,14.46,0.241,8.0,,58,84.62
2024-05-31,113,1062, naples,Retail,1,32.06,0.257,13.0,13.0,50,297.35
2024-05-31,106,1066,,Wholesale,1,40.18,0.453,13.0,17.2,64,295.83
2024-05-31,111,1010, naples,Online,1,28.51,0.197,10.0,19.4,28,212.51
2024-05-31,110,1042,Milan ,Wholesale,1,13.78,0.019,11.0,,28,150.35
2024-05-31,110,1016,milan,Wholesale,0,39.87,0.142,7.0,-1.0,57,231.75
2024-05-31,112,1095,turin,Wholesale,0,45.15,0.069,7.0,14.6,64,262.3
2024-05-31,117,1003,Naples,Online,0,,0.321,10.0,31.1,57,158.63
2024-05-31,101,1062,Rome,Online,1,29.97,,8.0,10.6,66,229.03
2024-06-01,114,1067,N/A,Retail,1,15.4,0.02,12.0,14.1,63,183.56
2024-06-01,119,1080,Rome,Online,0,17.24,0.149,4.0,14.5,54,55.16
2024-06-01,117,1040,Turin,Retail,0,32.19,0.081,6.0,14.5,21,178.86
2024-06-01,114,1082,rome,Online,1,51.5,0.066,14.0,7.3,48,615.18
2024-06-01,118,1004,milan,Online,0,36.27,,14.0,23.8,43,381.39
2024-06-01,111,1031,,Online,1,21.82,0.272,14.0,20.2,57,223.88
2024-06-01,112,1085,Rome,Retail,0,39.2,0.118,11.0,15.8,58,392.35
2024-06-01,110,1069,Turin,Online,0,13.97,,10.0,9.7,26,143.58
2024-06-01,104,1034,rome,Retail,0,8.31,0.253,5.0,13.3,31,31.28
2024-06-01,100,1021,,Online,0,26.98,0.096,14.0,21.4,13,343.89
2024-06-01,102,1064,N/A,Retail,0,49.07,0.146,8.0,20.7,74,320.47
2024-06-01,118,1083,milan,Retail,0,55.64,0.045,10.0,17.4,58,475.5
2024-06-01,106,1021,N/A,Online,1,19.51,0.117,13.0,21.6,43,-215.82
2024-06-01,111,1010,Naples,Online,0,20.17,0.043,6.0,,53,116.65
2024-06-01,114,1076,turin,Online,1,13.36,0.115,9.0,25.7,55,106.89
2024-06-01,104,1002, naples,Online,0,33.15,0.441,7.0,8.9,60,131.43
2024-06-01,114,1008,N/A,Retail,1,10.91,0.209,19.0,29.8,20,154.02
2024-06-02,107,1059,milan,Online,0,9.83,0.102,18.0,16.3,37,153.47
2024-06-02,109,1075,rome,Online,0,23.74,0.259,8.0,23.3,53,147.25
2024-06-02,115,1086,N/A,Retail,0,32.81,,8.0,15.9,50,165.91
2024-06-02,107,1013,Turin,Online,0,23.81,0.211,9.0,5.6,58,157.33
2024-06-02,100,1096,milan,Wholesale,1,39.26,0.302,,,30,231.69
2024-06-02,111,1017, naples,Online,0,42.19,0.116,7.0,27.4,45,281.98
2024-06-02,104,1072, naples,Wholesale,0,20.41,0.122,10.0,11.0,48,170.62
2024-06-02,102,1022, naples,Online,1,30.09,0.357,15.0,15.0,59,289.65
2024-06-02,100,1073,rome,Online,0,59.93,0.201,5.0,32.3,54,236.75
2024-06-02,103,1082,turin,Online,1,46.96,0.183,14.0,,36,506.68
2024-06-02,107,1046,rome,Online,0,21.98,0.355,11.0,24.3,66,155.67
2024-06-02,102,1068,Turin,Online,1,17.17,0.366,8.0,22.8,41,88.73
2024-06-02,109,1046,N/A,Online,0,22.4,,8.0,20.1,35,142.9
2024-06-02,101,1086, naples,Retail,1,36.27,0.127,9.0,11.8,51,313.55
2024-06-02,110,1029,rome,Online,0,19.7,0.337,2.0,14.4,37,24.83
2024-06-02,109,1024,rome,Retail,0,57.12,0.251,6.0,27.2,65,242.16
2024-06-02,113,1027, naples,Online,0,,0.151,12.0,16.9,70,197.47
2024-06-02,106,1097,turin,Wholesale,0,29.94,0.071,5.0,5.6,43,145.77
2024-06-02,101,1024,Rome,Online,0,17.64,0.213,10.0,18.7,36,123.94
2024-06-03,108,1073,turin,Online,0,14.82,0.389,11.0,4.3,59,95.24
2024-06-03,115,1077,Rome,Online,0,40.83,0.291,5.0,13.1,51,131.79
2024-06-03,112,1057,rome,Online,1,34.02,0.081,14.0,5.8,39,459.7
2024-06-03,108,1093,milan,Online,0,32.62,0.073,1.0,18.0,45,31.65
2024-06-03,119,1040,milan,Online,1,17.22,0.15,15.0,19.7,48,218.96
2024-06-03,103,1024,rome,Retail,0,39.67,0.009,9.0,28.4,26,373.69
2024-06-03,109,1077, naples,Wholesale,0,24.74,0.206,7.0,22.0,63,142.15
2024-06-03,111,1098,N/A,Online,1,49.1,0.239,10.0,14.6,36,380.63
2024-06-03,116,1047,Turin,Wholesale,1,37.92,,12.0,11.6,42,274.51
2024-06-03,113,1097,rome,Wholesale,0,25.83,0.385,7.0,21.1,51,103.18
2024-06-03,113,1009,,Retail,0,31.6,0.085,9.0,6.2,65,256.54
2024-06-03,101,1098,rome,Online,0,30.16,0.055,11.0,28.6,77,313.26
2024-06-04,119,1074,rome,Online,0,36.02,0.267,8.0,,45,217.15
2024-06-04,110,1010, naples,Online,0,23.84,0.341,11.0,9.8,64,174.52
2024-06-04,115,1084, naples,Retail,0,37.9,0.198,7.0,12.3,41,212.2
2024-06-04,118,1020,rome,Online,0,20.39,0.27,11.0,14.3,58,165.98
2024-06-04,105,1085,milan,Online,0,29.64,0.31,7.0,17.4,41,135.91
2024-06-04,118,1044,milan,Online,1,43.37,0.07,14.0,20.1,24,550.04
2024-06-04,104,1006,Milan ,Online,1,34.38,0.099,15.0,,64,483.74
2024-06-04,103,1080,turin,Retail,0,25.14,0.359,10.0,20.3,39,157.6
2024-06-05,114,1063,rome,Online,0,33.16,0.377,6.0,14.7,53,122.33
2024-06-05,103,1063, naples,Retail,0,27.0,0.281,10.0,28.1,25,199.22
2024-06-05,119,1001,Naples,Retail,1,24.25,0.458,,23.4,30,189.68
2024-06-05,109,1075,N/A,Online,0,19.41,0.098,2.0,25.7,22,34.17
2024-06-05,102,1041,N/A,Online,0,48.06,0.196,10.0,,54,4230.24
2024-06-05,104,1081,Turin,Retail,0,25.3,,7.0,,35,115.38
2024-06-05,105,1053,milan,Online,0,23.98,0.058,6.0,3.1,71,144.02
2024-06-05,107,1074,Naples,Online,0,33.81,0.098,5.0,17.9,27,159.62
2024-06-05,106,1015,Turin,Online,1,30.82,0.24,17.0,,52,401.62
2024-06-05,109,1017,milan,Retail,0,37.34,0.349,3.0,25.1,19,68.63
2024-06-05,105,1098,Naples,Retail,0,32.27,0.346,8.0,22.3,81,164.75
2024-06-05,113,1058,N/A,Online,0,26.99,0.193,5.0,,31,104.09
2024-06-05,103,1089, naples,Online,0,26.55,0.272,5.0,22.8,59,92.73
2024-06-06,112,1015,milan,Online,0,48.87,,4.0,21.3,41,162.36
2024-06-06,119,1005,milan,Retail,0,20.28,,7.0,8.9,60,124.16
2024-06-06,116,1056, naples,Online,0,42.21,,5.0,25.3,34,197.2
2024-06-06,106,1046,Milan ,Retail,1,55.48,0.13,10.0,16.7,51,483.64
2024-06-06,103,1047,turin,Online,1,23.04,0.181,14.0,11.1,40,281.93
2024-06-06,113,1041,turin,Retail,0,20.33,0.016,9.0,9.4,90,173.51
2024-06-06,102,1075,Milan ,Online,1,31.03,0.142,9.0,14.4,35,244.02
2024-06-06,104,1059,N/A,Retail,1,23.75,0.156,15.0,19.8,33,297.21
2024-06-06,115,1076, naples,Online,0,,0.161,8.0,14.9,73,220.9
2024-06-06,119,1003,Milan ,Retail,0,18.13,0.246,7.0,11.7,60,99.69
2024-06-06,103,1001,Turin,Online,0,19.92,0.176,8.0,13.2,37,138.75
2024-06-06,101,1089,Turin,Online,0,22.62,0.238,11.0,19.3,51,186.19
2024-06-06,117,1058,turin,Online,1,18.47,0.107,13.0,24.7,51,214.33
2024-06-06,118,1026,N/A,Retail,0,42.23,0.18,11.0,18.4,53,398.55
2024-06-06,118,1026,turin,Retail,0,26.79,0.308,,30.4,61,101.45
2024-06-06,116,1078,N/A,Online,0,23.69,0.258,11.0,11.7,32,194.14
2024-06-06,113,1071, naples,Retail,0,19.53,0.098,12.0,13.5,53,209.49
2024-06-06,118,1006,Turin,Retail,0,,0.232,8.0,,44,277.66
2024-06-07,112,1062,,Wholesale,0,26.01,0.236,6.0,16.9,11,107.39
2024-06-07,111,1045,turin,Retail,0,,,15.0,26.0,41,246.23
2024-06-07,105,1062,milan,Retail,1,18.6,0.392,13.0,8.5,41,142.35
2024-06-07,103,1011, naples,Online,1,20.16,0.206,14.0,20.0,62,211.51
2024-06-07,118,1012,Naples,Retail,1,29.32,0.086,18.0,22.8,68,496.0
2024-06-07,115,1042,Milan ,Retail,1,20.18,0.394,14.0,5.3,59,170.54
2024-06-07,112,1016,,Wholesale,1,19.53,0.099,11.0,8.8,18,201.98
2024-06-07,103,1062,Milan ,Online,0,31.96,0.112,10.0,13.7,81,283.36
2024-06-07,116,1080,Milan ,Online,0,39.81,0.412,7.0,8.5,66,153.97
2024-06-07,100,1035,,Online,0,71.79,0.184,10.0,17.4,48,590.59
2024-06-07,117,1084, naples,Retail,0,24.08,0.113,4.0,22.8,52,77.22
2024-06-08,119,1007,milan,Wholesale,0,13.98,,8.0,14.3,57,76.56
2024-06-08,116,1068,Naples,Online,1,14.12,0.062,12.0,23.2,51,169.92
2024-06-08,114,1089,turin,Retail,0,28.39,0.118,8.0,10.8,62,197.45
2024-06-08,110,1079,milan,Retail,0,34.27,0.286,8.0,12.5,71,197.66
2024-06-08,112,1035,,Retail,0,23.28,0.172,12.0,13.2,21,246.82
2024-06-08,100,1027,Naples,Online,0,57.95,0.34,10.0,16.5,44,382.17
2024-06-08,116,1092,,Retail,1,,0.106,12.0,6.5,55,281.64
2024-06-08,105,1046, naples,Online,0,21.12,0.309,7.0,7.8,30,109.35
2024-06-08,103,1075,turin,Retail,0,19.77,0.126,12.0,6.8,81,202.08
2024-06-08,119,1029,rome,Online,0,44.14,0.334,13.0,,9,377.76
2024-06-08,115,1022,rome,Online,1,,0.061,10.0,,39,241.21
2024-06-08,114,1015, naples,Retail,0,22.27,0.255,8.0,,60,149.05
2024-06-08,114,1013,N/A,Online,0,23.27,0.071,4.0,29.5,83,83.32
2024-06-08,105,1073,milan,Online,1,18.2,0.144,13.0,4.3,54,212.59
2024-06-08,114,1070,,Retail,0,39.57,0.334,4.0,24.3,59,106.92
2024-06-08,113,1051,N/A,Online,0,29.83,0.392,5.0,25.4,41,98.75
2024-06-08,110,1036,Milan ,Online,0,,0.174,3.0,26.0,79,96.2
2024-06-08,106,1028,milan,Online,1,43.49,0.266,,13.5,75,357.24
2024-06-08,108,1066,rome,Online,0,19.35,0.073,15.0,18.8,62,262.46
2024-06-08,115,1014,Naples,Online,0,38.78,0.16,8.0,16.7,12,284.48
2024-06-08,104,1099,milan,Online,0,27.39,0.098,9.0,30.6,51,216.6
2024-06-08,119,1046, naples,Wholesale,0,,0.339,10.0,16.1,40,154.54
2024-06-09,109,1045,Naples,Online,0,36.1,0.103,11.0,27.7,50,368.53
2024-06-09,117,1051,Naples,Online,0,14.21,0.178,7.0,10.9,42,78.47
2024-06-09,102,1018,rome,Online,0,,0.122,11.0,13.6,56,301.39
2024-06-09,112,1076, naples,Online,0,16.96,0.07,9.0,,40,139.59
2024-06-09,110,1020,Turin,Retail,0,27.66,0.225,5.0,18.1,46,103.97
2024-06-09,116,1063,,Retail,0,49.48,0.136,4.0,17.6,43,169.83
2024-06-09,112,1036,N/A,Online,0,50.09,0.168,11.0,13.8,55,433.7
2024-06-09,105,1026,Naples,Online,0,41.82,0.202,3.0,3.2,27,94.11
2024-06-09,116,1054, naples,Online,0,38.53,0.216,9.0,9.2,23,264.24
2024-06-09,112,1028,rome,Retail,1,30.51,0.42,17.0,,62,333.23
2024-06-09,118,1019,milan,Retail,0,22.19,,15.0,24.1,43,245.88
2024-06-09,118,1024,milan,Online,0,34.53,0.19,8.0,16.0,61,243.82
2024-06-09,109,1069,turin,Online,0,22.42,0.494,5.0,12.3,62,58.55
2024-06-09,102,1062,rome,Retail,0,15.22,0.324,9.0,6.2,40,91.49
2024-06-09,113,1035,rome,Retail,1,69.09,0.265,9.0,27.7,41,444.28
2024-06-09,118,1001,,Wholesale,0,32.96,0.289,4.0,21.8,40,94.24
2024-06-09,104,1021,Milan ,Online,0,48.88,0.179,7.0,9.4,29,307.74
2024-06-09,104,1095,Milan ,Online,0,24.31,0.127,5.0,20.3,25,98.97
2024-06-09,119,1015,milan,Online,0,48.75,0.082,5.0,18.5,47,220.11
2024-06-09,116,1017,Naples,Retail,0,27.84,0.106,8.0,25.3,30,208.15
2024-06-09,109,1068,turin,Wholesale,0,35.32,0.11,13.0,19.2,47,406.01
2024-06-09,104,1053,Rome,Online,1,23.01,0.042,14.0,17.4,36,310.68
2024-06-10,103,1099, naples,Online,1,19.28,0.088,15.0,22.3,36,234.46
2024-06-10,105,1029,Turin,Online,0,33.47,0.075,8.0,24.9,45,250.21
2024-06-10,103,1044,N/A,Online,0,62.56,0.124,12.0,,75,672.73
2024-06-10,106,1018,,Online,1,48.38,0.171,9.0,10.2,73,359.02
2024-06-10,106,1086,N/A,Retail,0,25.67,0.173,13.0,22.1,65,271.91
2024-06-10,117,1033,Naples,Online,0,22.87,,7.0,,51,140.81
2024-06-10,102,1012,Milan ,Online,1,33.91,0.338,14.0,20.2,22,323.61
2024-06-10,100,1042,milan,Retail,0,49.83,0.133,4.0,20.9,67,176.2
2024-06-10,103,1061,milan,Online,0,22.7,,8.0,14.4,39,195.44
2024-06-10,105,1092,turin,Online,0,32.96,0.107,6.0,18.9,73,173.78
2024-06-10,108,1099,,Online,0,28.41,0.218,6.0,24.7,38,133.39
2024-06-10,113,1021, naples,Retail,1,26.48,0.111,16.0,21.0,69,409.29
2024-06-11,111,1051,milan,Retail,0,31.83,0.293,11.0,24.6,61,242.67
2024-06-11,119,1051, naples,Online,1,30.67,0.14,9.0,24.5,17,260.08
2024-06-11,103,1035,,Online,0,27.13,0.124,8.0,,64,189.28
2024-06-11,111,1072,Naples,Online,0,19.1,,4.0,26.0,51,60.92
2024-06-11,109,1018,N/A,Retail,0,,0.393,6.0,14.2,30,176.0
2024-06-11,106,1037,N/A,Retail,0,45.82,0.272,5.0,14.9,43,159.88
2024-06-11,102,1069,,Retail,0,16.55,0.054,8.0,5.2,85,127.81
2024-06-11,113,1078,Turin,Online,0,26.6,0.156,9.0,12.4,19,206.74
2024-06-11,109,1056,Turin,Wholesale,1,18.24,0.259,11.0,21.4,51,152.57
2024-06-11,115,1019,rome,Wholesale,1,28.97,0.264,8.0,24.4,40,189.06
2024-06-11,115,1008,milan,Retail,0,24.91,0.027,8.0,11.5,58,200.11
2024-06-11,109,1031, naples,Retail,0,38.24,0.135,6.0,23.7,65,197.28
2024-06-11,112,1003,milan,Online,1,21.12,,12.0,19.1,53,148.04
2024-06-11,105,1049,,Online,0,42.04,0.234,7.0,26.0,64,226.4
2024-06-12,111,1081,rome,Online,0,26.42,0.179,6.0,,35,126.78
2024-06-12,108,1004,N/A,Online,1,29.58,0.154,9.0,,48,215.71
2024-06-12,112,1019,Rome,Retail,0,20.62,0.089,11.0,15.7,75,205.62
2024-06-12,103,1086,rome,Retail,0,,0.142,16.0,20.2,40,258.4
2024-06-12,110,1074,,Wholesale,0,17.51,0.099,,24.9,36,28.36
2024-06-12,119,1036,Rome,Online,0,40.04,0.03,4.0,26.7,41,157.47
2024-06-12,117,1021,Rome,Online,0,18.13,0.2,10.0,16.0,58,162.53
2024-06-12,110,1057,milan,Retail,0,20.73,0.274,6.0,27.2,50,94.55
2024-06-12,103,1067,turin,Online,1,27.73,0.073,12.0,17.0,60,295.11
2024-06-12,117,1092,rome,Online,0,18.6,0.03,5.0,36.5,38,94.15
2024-06-12,100,1043,Naples,Wholesale,0,37.67,0.315,7.0,14.5,27,205.07
2024-06-12,106,1033,Naples,Retail,0,33.04,0.067,,,39,240.62
2024-06-12,105,1076,,Online,1,24.87,0.2,11.0,24.3,28,204.92
2024-06-12,114,1041,Turin,Retail,1,41.97,0.227,9.0,23.5,52,5416.0199999999995
2024-06-12,117,1008, naples,Retail,1,18.31,0.098,17.0,9.8,46,308.61
2024-06-12,110,1094,rome,Retail,0,17.59,0.115,9.0,,51,142.42
2024-06-12,119,1006,N/A,Retail,1,33.44,0.222,12.0,22.2,53,311.45
2024-06-12,114,1067,rome,Online,0,,0.366,10.0,18.3,41,113.26
2024-06-12,115,1018, naples,Retail,0,23.72,0.137,7.0,24.7,59,136.25
2024-06-12,106,1093, naples,Online,0,65.44,0.275,9.0,,52,412.68
2024-06-12,109,1030,N/A,Online,0,32.43,0.165,4.0,23.9,41,107.44
2024-06-12,111,1034, naples,Wholesale,1,30.61,0.547,10.0,19.8,56,152.05
2024-06-12,113,1056,Rome,Online,0,83.81,0.195,14.0,25.1,55,825.67
2024-06-13,104,1084,turin,Retail,0,51.26,0.044,10.0,25.2,83,549.13
2024-06-13,117,1060,turin,Retail,0,27.54,0.202,7.0,19.3,59,161.85
2024-06-13,104,1030,milan,Wholesale,0,36.22,0.221,152.0,17.9,66,222.23
2024-06-13,102,1082, naples,Retail,0,22.07,,10.0,15.6,43,206.48
2024-06-13,104,1094,turin,Online,0,27.92,0.285,13.0,16.2,36,249.26
2024-06-13,116,1052,,Online,0,36.72,0.1,3.0,20.3,58,109.51
2024-06-13,118,1031,turin,Online,0,23.27,0.151,10.0,23.2,38,183.69
2024-06-13,118,1065,Rome,Online,1,20.06,0.096,13.0,26.2,42,218.41
2024-06-13,111,1058,rome,Online,1,39.89,0.375,,6.1,28,361.16
2024-06-14,108,1009,N/A,Retail,1,29.17,0.072,15.0,,50,408.84
2024-06-14,100,1001,N/A,Retail,1,23.07,0.204,9.0,17.0,45,166.01
2024-06-14,117,1065,rome,Wholesale,0,31.35,0.295,13.0,18.9,45,283.28
2024-06-14,103,1059,rome,Retail,1,21.61,0.614,12.0,4.4,62,96.54
2024-06-14,109,1087,turin,Retail,0,29.03,0.202,12.0,19.6,40,273.33
2024-06-14,106,1016,,Online,1,30.47,0.207,13.0,,51,333.03
2024-06-14,100,1095,rome,Online,0,17.49,0.206,9.0,18.9,41,132.98
2024-06-14,116,1015,Milan ,Online,1,47.26,0.213,15.0,4.6,30,583.28
2024-06-14,101,1015,rome,Retail,0,25.25,0.229,5.0,14.1,53,94.33
2024-06-14,110,1045, naples,Online,0,39.48,0.147,9.0,19.8,56,285.41
2024-06-14,108,1038,turin,Retail,0,45.14,0.253,7.0,22.0,61,257.37
2024-06-14,106,1030,rome,Retail,0,11.19,0.043,8.0,18.7,57,78.7
2024-06-14,116,1087,rome,Online,1,20.7,,16.0,10.4,43,-251.55
2024-06-14,116,1000,rome,Online,0,38.11,0.247,6.0,20.7,77,173.65
2024-06-14,101,1010, naples,Online,0,33.85,0.375,9.0,12.0,49,220.83
2024-06-14,105,1084,Milan ,Online,1,22.17,0.33,21.0,21.2,50,312.16
2024-06-14,113,1003, naples,Retail,0,19.26,0.218,8.0,29.7,32,124.67
2024-06-14,105,1070,turin,Retail,0,32.15,0.167,6.0,15.8,40,165.06
2024-06-15,101,1025,milan,Retail,0,29.7,0.24,9.0,32.6,67,216.57
2024-06-15,100,1049,milan,Retail,0,24.57,0.185,5.0,22.3,57,104.82
2024-06-15,109,1011,milan,Retail,1,48.25,0.244,6.0,16.3,33,225.72
2024-06-15,104,1094, naples,Wholesale,1,30.33,0.154,12.0,31.3,32,313.66
2024-06-15,101,1080,N/A,Online,1,27.71,0.153,11.0,18.0,58,268.02
2024-06-15,115,1096,milan,Retail,0,23.02,,8.0,11.9,41,131.92
2024-06-15,101,1074,,Online,0,48.27,0.047,8.0,13.7,73,316.0
2024-06-15,109,1091,milan,Online,0,42.75,,13.0,18.6,98,510.13
2024-06-15,101,1095,N/A,Online,1,20.34,,11.0,13.1,52,206.64
2024-06-16,115,1064, naples,Retail,0,34.96,0.09,10.0,15.5,60,307.71
2024-06-16,115,1046,turin,Online,0,34.2,0.158,9.0,13.8,59,258.27
2024-06-16,118,1091, naples,Online,0,34.75,0.112,6.0,22.0,43,182.92
2024-06-16,106,1052, naples,Wholesale,0,31.75,0.024,6.0,,38,182.65
2024-06-16,111,1070,N/A,Retail,1,13.47,0.151,10.0,17.1,22,118.27
2024-06-16,114,1001,Turin,Retail,0,24.95,0.28,9.0,11.7,61,163.39
2024-06-16,107,1023,,Retail,0,35.9,0.192,6.0,17.5,46,174.09
2024-06-16,105,1003,milan,Wholesale,0,27.0,0.118,9.0,11.2,34,189.81
2024-06-16,109,1018,milan,Retail,1,15.48,0.269,15.0,,42,155.39
2024-06-16,102,1025,N/A,Online,0,,,11.0,25.6,44,209.35
2024-06-16,118,1074, naples,Retail,0,30.18,0.18,7.0,28.9,33,164.41
2024-06-16,116,1039, naples,Retail,0,,0.141,6.0,23.9,34,183.1
2024-06-16,106,1049,turin,Online,0,28.27,,4.0,9.7,52,100.99
2024-06-16,119,1042,N/A,Online,1,32.76,0.22,23.0,20.9,37,570.87
2024-06-17,103,1074,turin,Online,0,49.37,0.112,,20.9,36,402.1
2024-06-17,113,1066,Turin,Wholesale,1,37.69,0.256,14.0,25.6,42,389.88
2024-06-17,119,1011,Turin,Online,0,57.8,0.056,10.0,20.5,16,491.54
2024-06-17,114,1066,Rome,Wholesale,1,31.9,0.151,18.0,12.2,26,461.27
2024-06-17,107,1026,rome,Wholesale,1,22.93,0.059,13.0,32.4,34,273.68
2024-06-17,114,1053,N/A,Retail,0,29.86,0.1,10.0,24.0,73,276.44
2024-06-17,119,1065,Rome,Retail,0,30.06,0.11,7.0,15.7,63,189.43
2024-06-17,113,1048,,Online,0,21.55,0.082,8.0,18.0,50,157.48
2024-06-17,108,1015,milan,Online,0,24.53,0.284,10.0,21.5,62,182.22
2024-06-17,107,1001,milan,Online,0,,0.059,,15.7,62,250.03
2024-06-17,116,1059,,Retail,0,36.24,0.119,12.0,18.9,27,388.1
2024-06-17,101,1053,turin,Online,1,40.49,0.059,12.0,20.4,28,432.69
2024-06-17,102,1029,Rome,Online,0,24.91,0.043,9.0,16.8,39,212.59
2024-06-18,107,1083,Turin,Online,1,53.31,0.386,15.0,23.1,47,470.67
2024-06-18,111,1037,turin,Wholesale,0,24.11,0.187,6.0,15.9,26,118.36
2024-06-18,100,1027, naples,Online,0,12.47,0.221,7.0,13.7,58,69.39
2024-06-18,109,1024,milan,Wholesale,1,51.31,0.352,10.0,,53,342.2
2024-06-18,119,1095,N/A,Online,0,15.73,0.179,6.0,22.5,65,75.34
2024-06-18,102,1009,N/A,Online,0,45.4,0.36,7.0,17.9,39,209.28
2024-06-18,105,1059,Milan ,Online,1,9.74,0.449,10.0,13.5,35,54.23
2024-06-18,106,1041,N/A,Online,1,33.65,0.43,10.0,24.0,82,187.66
2024-06-18,119,1039,N/A,Retail,0,41.45,0.321,13.0,17.7,38,360.21
2024-06-18,117,1096,Naples,Online,0,64.53,0.22,10.0,16.4,39,521.19
2024-06-18,110,1076,turin,Retail,0,16.45,,8.0,14.0,40,105.3
2024-06-18,118,1041,Rome,Retail,0,32.4,0.097,11.0,9.7,61,314.63
